227f3b0f-9cda-40f8-b6cf-b4a214bcd50f,7.185145774
227f3b0f-9cda-40f8-b6cf-b4a214bcd50f,7.694738721
227f3b0f-9cda-40f8-b6cf-b4a214bcd50f,7.144453019
227f3b0f-9cda-40f8-b6cf-b4a214bcd50f,7.569441382
227f3b0f-9cda-40f8-b6cf-b4a214bcd50f,7.422186367
227f3b0f-9cda-40f8-b6cf-b4a214bcd50f,7.604367286
227f3b0f-9cda-40f8-b6cf-b4a214bcd50f,7.893944803
227f3b0f-9cda-40f8-b6cf-b4a214bcd50f,7.654066956
227f3b0f-9cda-40f8-b6cf-b4a214bcd50f,7.863311563
227f3b0f-9cda-40f8-b6cf-b4a214bcd50f,7.671983829
227f3b0f-9cda-40f8-b6cf-b4a214bcd50f,7.513943066
227f3b0f-9cda-40f8-b6cf-b4a214bcd50f,7.11994831
227f3b0f-9cda-40f8-b6cf-b4a214bcd50f,7.494007218
227f3b0f-9cda-40f8-b6cf-b4a214bcd50f,7.581205717
227f3b0f-9cda-40f8-b6cf-b4a214bcd50f,7.112412387
227f3b0f-9cda-40f8-b6cf-b4a214bcd50f,7.743950418
227f3b0f-9cda-40f8-b6cf-b4a214bcd50f,7.289875009
89f59f9e-713d-48b7-825e-096c5bf61022,5.928443546
89f59f9e-713d-48b7-825e-096c5bf61023,5.875149516
89f59f9e-713d-48b7-825e-096c5bf61024,4.896527005
89f59f9e-713d-48b7-825e-096c5bf61025,4.217195857
89f59f9e-713d-48b7-825e-096c5bf61026,5.865247979
89f59f9e-713d-48b7-825e-096c5bf61027,5.158147169
89f59f9e-713d-48b7-825e-096c5bf61028,4.472581498
89f59f9e-713d-48b7-825e-096c5bf61029,4.676866772
89f59f9e-713d-48b7-825e-096c5bf61030,4.599936412
89f59f9e-713d-48b7-825e-096c5bf61031,4.716568607
89f59f9e-713d-48b7-825e-096c5bf61032,4.923678367
89f59f9e-713d-48b7-825e-096c5bf61033,4.397228136
89f59f9e-713d-48b7-825e-096c5bf61034,5.9993066
89f59f9e-713d-48b7-825e-096c5bf61035,4.525449126
89f59f9e-713d-48b7-825e-096c5bf61036,5.282237498
89f59f9e-713d-48b7-825e-096c5bf61037,5.66448343
89f59f9e-713d-48b7-825e-096c5bf61038,4.868699829
89f59f9e-713d-48b7-825e-096c5bf61039,5.19389731
89f59f9e-713d-48b7-825e-096c5bf61040,4.160757289
89f59f9e-713d-48b7-825e-096c5bf61041,4.065107291
89f59f9e-713d-48b7-825e-096c5bf61042,5.897252185
89f59f9e-713d-48b7-825e-096c5bf61043,4.496906587
89f59f9e-713d-48b7-825e-096c5bf61044,4.346573379
89f59f9e-713d-48b7-825e-096c5bf61045,4.138598634
89f59f9e-713d-48b7-825e-096c5bf61046,5.390296671
89f59f9e-713d-48b7-825e-096c5bf61047,4.526234121
89f59f9e-713d-48b7-825e-096c5bf61048,4.655724665
89f59f9e-713d-48b7-825e-096c5bf61049,4.005954786
89f59f9e-713d-48b7-825e-096c5bf61050,4.42533095
89f59f9e-713d-48b7-825e-096c5bf61051,5.442266451
89f59f9e-713d-48b7-825e-096c5bf61052,4.26292465
89f59f9e-713d-48b7-825e-096c5bf61053,4.284091503
89f59f9e-713d-48b7-825e-096c5bf61054,5.810511603
89f59f9e-713d-48b7-825e-096c5bf61055,4.269040722
89f59f9e-713d-48b7-825e-096c5bf61056,4.973723156
89f59f9e-713d-48b7-825e-096c5bf61057,4.4582379
89f59f9e-713d-48b7-825e-096c5bf61058,4.932474265
89f59f9e-713d-48b7-825e-096c5bf61059,4.792850427
89f59f9e-713d-48b7-825e-096c5bf61060,5.471293036
89f59f9e-713d-48b7-825e-096c5bf61061,4.982406802
89f59f9e-713d-48b7-825e-096c5bf61062,4.08090905
89f59f9e-713d-48b7-825e-096c5bf61063,5.952630248
89f59f9e-713d-48b7-825e-096c5bf61064,4.421376304
89f59f9e-713d-48b7-825e-096c5bf61065,4.928185763
1ac2216f-85ea-437d-a141-c0635cb46a12,8.422164164
1ac2216f-85ea-437d-a141-c0635cb46a13,9.288611675
1ac2216f-85ea-437d-a141-c0635cb46a14,8.631062518
1ac2216f-85ea-437d-a141-c0635cb46a15,9.065459985
1ac2216f-85ea-437d-a141-c0635cb46a16,8.455173329
1ac2216f-85ea-437d-a141-c0635cb46a17,8.363437342
1ac2216f-85ea-437d-a141-c0635cb46a18,8.664942438
1ac2216f-85ea-437d-a141-c0635cb46a19,8.928063562
1ac2216f-85ea-437d-a141-c0635cb46a20,9.252537308
1ac2216f-85ea-437d-a141-c0635cb46a21,8.436171016
1ac2216f-85ea-437d-a141-c0635cb46a22,9.042421469
1ac2216f-85ea-437d-a141-c0635cb46a23,8.37436173
1ac2216f-85ea-437d-a141-c0635cb46a24,8.2505198
1ac2216f-85ea-437d-a141-c0635cb46a25,8.373556049
1ac2216f-85ea-437d-a141-c0635cb46a26,9.020349144
1ac2216f-85ea-437d-a141-c0635cb46a27,9.140510383
1ac2216f-85ea-437d-a141-c0635cb46a28,8.153880108
1ac2216f-85ea-437d-a141-c0635cb46a29,7.811884575
1ac2216f-85ea-437d-a141-c0635cb46a30,9.034506514
1ac2216f-85ea-437d-a141-c0635cb46a31,8.692484476
1ac2216f-85ea-437d-a141-c0635cb46a32,8.384248427
1ac2216f-85ea-437d-a141-c0635cb46a33,8.725684045
1ac2216f-85ea-437d-a141-c0635cb46a34,7.839272271
1ac2216f-85ea-437d-a141-c0635cb46a35,8.175743103
1ac2216f-85ea-437d-a141-c0635cb46a36,8.297642755
1ac2216f-85ea-437d-a141-c0635cb46a37,7.81349356
1ac2216f-85ea-437d-a141-c0635cb46a38,8.55346675
1ac2216f-85ea-437d-a141-c0635cb46a39,8.507622989
1ac2216f-85ea-437d-a141-c0635cb46a40,9.070672478
1ac2216f-85ea-437d-a141-c0635cb46a41,7.940427673
1ac2216f-85ea-437d-a141-c0635cb46a42,8.778111352
1ac2216f-85ea-437d-a141-c0635cb46a43,8.926588475
1ac2216f-85ea-437d-a141-c0635cb46a44,7.923518352
1ac2216f-85ea-437d-a141-c0635cb46a45,8.392093717
1ac2216f-85ea-437d-a141-c0635cb46a46,7.900399363
1ac2216f-85ea-437d-a141-c0635cb46a47,7.922015423
1ac2216f-85ea-437d-a141-c0635cb46a48,8.483631696
1ac2216f-85ea-437d-a141-c0635cb46a49,8.337655287
1ac2216f-85ea-437d-a141-c0635cb46a50,8.545399666
1ac2216f-85ea-437d-a141-c0635cb46a51,8.139929837
1ac2216f-85ea-437d-a141-c0635cb46a52,8.970284696
1ac2216f-85ea-437d-a141-c0635cb46a53,8.84597607
1ac2216f-85ea-437d-a141-c0635cb46a54,8.19744678
1ac2216f-85ea-437d-a141-c0635cb46a55,8.815042295
1ac2216f-85ea-437d-a141-c0635cb46a56,8.959453011
1ac2216f-85ea-437d-a141-c0635cb46a57,8.570216828
1ac2216f-85ea-437d-a141-c0635cb46a58,8.860675595
1ac2216f-85ea-437d-a141-c0635cb46a59,8.763359804
1ac2216f-85ea-437d-a141-c0635cb46a60,8.479018778
1ac2216f-85ea-437d-a141-c0635cb46a61,8.205454893
1ac2216f-85ea-437d-a141-c0635cb46a62,8.800712018
1ac2216f-85ea-437d-a141-c0635cb46a63,8.416503886
1ac2216f-85ea-437d-a141-c0635cb46a64,8.137041619
1ac2216f-85ea-437d-a141-c0635cb46a65,8.743908577
1ac2216f-85ea-437d-a141-c0635cb46a66,8.822591762
1ac2216f-85ea-437d-a141-c0635cb46a67,8.567888173
1ac2216f-85ea-437d-a141-c0635cb46a68,8.912589897
1ac2216f-85ea-437d-a141-c0635cb46a69,8.783276254
1ac2216f-85ea-437d-a141-c0635cb46a70,8.112350135
1ac2216f-85ea-437d-a141-c0635cb46a71,8.629383472
1ac2216f-85ea-437d-a141-c0635cb46a72,7.860233862
1ac2216f-85ea-437d-a141-c0635cb46a73,7.805228624
1ac2216f-85ea-437d-a141-c0635cb46a74,8.081694305
1ac2216f-85ea-437d-a141-c0635cb46a75,8.88783511
1ac2216f-85ea-437d-a141-c0635cb46a76,9.043344826
1ac2216f-85ea-437d-a141-c0635cb46a77,8.894234209
1ac2216f-85ea-437d-a141-c0635cb46a78,8.42278113
49179117-2976-46d4-9ee0-43172899eaba,7.641420586
49179117-2976-46d4-9ee0-43172899eaba,6.583447658
49179117-2976-46d4-9ee0-43172899eaba,7.83688463
49179117-2976-46d4-9ee0-43172899eaba,6.904437047
49179117-2976-46d4-9ee0-43172899eaba,7.018764604
49179117-2976-46d4-9ee0-43172899eaba,6.738960575
49179117-2976-46d4-9ee0-43172899eaba,7.599514326
49179117-2976-46d4-9ee0-43172899eaba,7.715252629
49179117-2976-46d4-9ee0-43172899eaba,8.014093752
49179117-2976-46d4-9ee0-43172899eaba,7.833643873
49179117-2976-46d4-9ee0-43172899eaba,7.03177817
49179117-2976-46d4-9ee0-43172899eaba,7.920725645
49179117-2976-46d4-9ee0-43172899eaba,7.695781399
49179117-2976-46d4-9ee0-43172899eaba,6.657326646
49179117-2976-46d4-9ee0-43172899eaba,8.406347203
49179117-2976-46d4-9ee0-43172899eaba,7.235150509
49179117-2976-46d4-9ee0-43172899eaba,6.690949827
49179117-2976-46d4-9ee0-43172899eaba,6.516278855
49179117-2976-46d4-9ee0-43172899eaba,7.521941131
49179117-2976-46d4-9ee0-43172899eaba,8.289847372
8d7142a4-8441-4ae0-8b09-ccba73a36056,4.843298621
8d7142a4-8441-4ae0-8b09-ccba73a36057,4.415287907
8d7142a4-8441-4ae0-8b09-ccba73a36058,4.983080098
8d7142a4-8441-4ae0-8b09-ccba73a36059,4.551794743
8d7142a4-8441-4ae0-8b09-ccba73a36060,4.873575716
8d7142a4-8441-4ae0-8b09-ccba73a36061,4.103951848
8d7142a4-8441-4ae0-8b09-ccba73a36062,4.611081604
8d7142a4-8441-4ae0-8b09-ccba73a36063,4.356230214
8d7142a4-8441-4ae0-8b09-ccba73a36064,4.941607797
8d7142a4-8441-4ae0-8b09-ccba73a36065,4.740396551
8d7142a4-8441-4ae0-8b09-ccba73a36066,4.726034576
8d7142a4-8441-4ae0-8b09-ccba73a36067,4.373106972
8d7142a4-8441-4ae0-8b09-ccba73a36068,4.23629837
8d7142a4-8441-4ae0-8b09-ccba73a36069,4.862644714
8d7142a4-8441-4ae0-8b09-ccba73a36070,4.467697012
8d7142a4-8441-4ae0-8b09-ccba73a36071,4.793005419
8d7142a4-8441-4ae0-8b09-ccba73a36072,4.233143893
8d7142a4-8441-4ae0-8b09-ccba73a36073,4.075307851
8d7142a4-8441-4ae0-8b09-ccba73a36074,4.339976458
8d7142a4-8441-4ae0-8b09-ccba73a36075,4.5023051
8d7142a4-8441-4ae0-8b09-ccba73a36076,4.22591499
8d7142a4-8441-4ae0-8b09-ccba73a36077,4.761218589
8d7142a4-8441-4ae0-8b09-ccba73a36078,4.568677319
8d7142a4-8441-4ae0-8b09-ccba73a36079,4.854595044
8d7142a4-8441-4ae0-8b09-ccba73a36080,4.818797843
8d7142a4-8441-4ae0-8b09-ccba73a36081,4.736230925
8d7142a4-8441-4ae0-8b09-ccba73a36082,4.063773026
8d7142a4-8441-4ae0-8b09-ccba73a36083,4.107838846
8d7142a4-8441-4ae0-8b09-ccba73a36084,4.206241457
8d7142a4-8441-4ae0-8b09-ccba73a36085,4.635723495
8d7142a4-8441-4ae0-8b09-ccba73a36086,4.512578396
8d7142a4-8441-4ae0-8b09-ccba73a36087,4.602468605
8d7142a4-8441-4ae0-8b09-ccba73a36088,4.408821972
8d7142a4-8441-4ae0-8b09-ccba73a36089,4.213416665
8d7142a4-8441-4ae0-8b09-ccba73a36090,4.255750568
8d7142a4-8441-4ae0-8b09-ccba73a36091,4.6859041
8d7142a4-8441-4ae0-8b09-ccba73a36092,4.259154202
8d7142a4-8441-4ae0-8b09-ccba73a36093,4.081320201
8d7142a4-8441-4ae0-8b09-ccba73a36094,4.012930702
8d7142a4-8441-4ae0-8b09-ccba73a36095,4.673128202
8d7142a4-8441-4ae0-8b09-ccba73a36096,4.963585518
8d7142a4-8441-4ae0-8b09-ccba73a36097,4.942875589
8d7142a4-8441-4ae0-8b09-ccba73a36098,4.386388716
8d7142a4-8441-4ae0-8b09-ccba73a36099,4.074073869
8d7142a4-8441-4ae0-8b09-ccba73a36100,4.944690721
8d7142a4-8441-4ae0-8b09-ccba73a36101,4.425796309
8d7142a4-8441-4ae0-8b09-ccba73a36102,4.296871478
8d7142a4-8441-4ae0-8b09-ccba73a36103,4.851211574
8d7142a4-8441-4ae0-8b09-ccba73a36104,4.402625718